"Timestamp","What is your current graduation year?","How would you describe your gender identity?","How would you describe your race and ethnicity? Check all that apply.","What is your (intended) concentration area(s)?","Did you attend a public or private high school?","How has your political ideology changed since coming to Brown?","During the semester, how many hours of sleep do you get per night on average?","Do you think ""cancel culture"" is an effective way to hold people accountable for their actions?","Have you ever used ChatGPT to assist with a class assignment?","Do you support the right to own guns in the United States?","Do you feel like you fit in at Brown?","Have you ever been rejected from a club or student organization at Brown?","Do you think you have better social skills than the average Brown student?","In your experience, were classes at your high school or at Brown more challenging?","Have you ever used a dating app while at Brown?"
"2023/03/02 1:06:17 PM AST","2023","Male","White","Humanities/Arts","Private","I have become more liberal","8","Yes","No, but I know what ChatGPT is","No","No","Yes","Yes, slightly better","Classes at my high school were more challenging","No"
"2023/03/02 1:08:06 PM AST","2026","Female","Black","Humanities/Arts","Public","My political ideology has not changed","7","Unsure","Yes","No","Yes","No","Yes, significantly better","Classes at my high school were more challenging","Yes"
"2023/03/02 1:08:42 PM AST","2024","Male","White","Life Sciences","Public","I have become more liberal","7","Unsure","No, but I know what ChatGPT is","No","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/02 1:10:24 PM AST","2023","Female","Black;Hispanic","Humanities/Arts;Life Sciences","Public","I have become more liberal","7","No","No, but I know what ChatGPT is","No","Yes","No","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/02 1:11:43 PM AST","2026","Female","White","Prefer not to answer","Private","My political ideology has not changed","7","No","No, and I don't know what ChatGPT is","Yes","Unsure","No","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/02 1:13:06 PM AST","2026","Male","Black","Physical Sciences (including math, computer science)","Private","My political ideology has not changed","7","Yes","No, but I know what ChatGPT is","No","Yes","Yes","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","Yes"
"2023/03/02 1:14:09 PM AST","2025","Female","Asian;Hispanic","Social Sciences (including economics, CLPS)","Private","I have become more liberal","6","Yes","No, but I know what ChatGPT is","No","Yes","No","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/02 1:15:44 PM AST","2024","Non-binary","White","Humanities/Arts","Public","My political ideology has not changed","8","Yes","No, but I know what ChatGPT is","No","No","Yes","No, significantly worse","Classes at my high school were more challenging","No"
"2023/03/02 1:17:58 PM AST","2024","Male","White;Semitic","Humanities/Arts;Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","7","No","No, but I know what ChatGPT is","Yes","Yes","Yes","Yes, significantly better","Classes at my high school were more challenging","Yes"
"2023/03/02 1:18:48 PM AST","2025","Female","Asian","Physical Sciences (including math, computer science)","Private","My political ideology has not changed","8","No","Yes","No","Yes","Yes","No, slightly worse","Classes at Brown are more challenging","Yes"
"2023/03/02 1:21:02 PM AST","2026","Male","White","Humanities/Arts;Physical Sciences (including math, computer science)","Public","My political ideology has not changed","6","No","No, but I know what ChatGPT is","Yes","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/02 1:24:36 PM AST","2023","Female","Hispanic","Humanities/Arts","Public","I have become more liberal","6","No","No, and I don't know what ChatGPT is","No","Yes","No","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/02 1:25:26 PM AST","2023","Female","White","Humanities/Arts","Public","I have become more liberal","7","No","No, but I know what ChatGPT is","Prefer not to answer","Yes","No","Yes, significantly better","Classes at Brown are more challenging","Yes"
"2023/03/02 1:30:42 PM AST","2026","Female","White","Humanities/Arts;Social Sciences (including economics, CLPS)","Private","I have become more liberal","6","Unsure","Yes","No","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/02 1:32:20 PM AST","2026","Female","Hispanic;White","Physical Sciences (including math, computer science)","Private","My political ideology has not changed","8","No","No, but I know what ChatGPT is","No","Yes","Yes","Yes, significantly better","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/02 1:32:33 PM AST","2026","Female","Black","Humanities/Arts","Public","My political ideology has not changed","8","Yes","No, but I know what ChatGPT is","Yes","Yes","No","No, slightly worse","Classes at my high school were more challenging","No"
"2023/03/02 1:34:26 PM AST","2026","Male","White","Humanities/Arts","Public","My political ideology has not changed","7","Unsure","No, but I know what ChatGPT is","Unsure","Yes","Yes","No, slightly worse","Classes at Brown are more challenging","Yes"
"2023/03/02 1:35:30 PM AST","2023","Male","White","Social Sciences (including economics, CLPS)","Private","I have become more conservative","7","No","No, but I know what ChatGPT is","Yes","Yes","No","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/02 1:35:37 PM AST","2026","Male","White","Life Sciences","Private","I have become more conservative","7","No","No, but I know what ChatGPT is","Unsure","Yes","No","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/02 1:36:36 PM AST","2024","Female","White","Humanities/Arts;Social Sciences (including economics, CLPS)","Public","I have become more liberal","7","Unsure","No, but I know what ChatGPT is","No","Yes","No","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/02 1:36:56 PM AST","2024","Male","White","Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","8","Unsure","Yes","Yes","Yes","Yes","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/02 1:37:08 PM AST","2026","Non-binary","White","Humanities/Arts;Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","8","No","No, but I know what ChatGPT is","Yes","Unsure","No","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/02 1:37:47 PM AST","2023","Male","White;Askhenazi Jewish","Physical Sciences (including math, computer science);Social Sciences (including economics, CLPS)","Public","I have become more conservative","7","No","Yes","Yes","Yes","Yes","Yes, significantly better","Classes at Brown are more challenging","Yes"
"2023/03/02 1:38:26 PM AST","2026","Male","Asian;White","Physical Sciences (including math, computer science)","Private","My political ideology has not changed","8","No","Yes","Yes","Yes","No","Yes, slightly better","Classes at my high school were more challenging","No"
"2023/03/02 1:38:58 PM AST","2024","Male","White","Social Sciences (including economics, CLPS)","Private","I have become more liberal","7","No","Yes","No","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/02 1:39:50 PM AST","2025","Male","White","Life Sciences;Physical Sciences (including math, computer science)","Private","My political ideology has not changed","9","No","No, but I know what ChatGPT is","No","Unsure","No","Yes, slightly better","Classes at my high school were more challenging","No"
"2023/03/02 1:42:31 PM AST","2026","Male","White","Humanities/Arts;Social Sciences (including economics, CLPS)","Public","I have become more liberal","5","No","Yes","No","Yes","Yes","Yes, significantly better","Classes at Brown are more challenging","Yes"
"2023/03/02 1:44:02 PM AST","2026","Male","White","Physical Sciences (including math, computer science);Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","6","No","No, but I know what ChatGPT is","Unsure","Unsure","Yes","Prefer not to answer","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/02 1:46:11 PM AST","2024.5","Male","White","Life Sciences;Physical Sciences (including math, computer science)","Public","My political ideology has not changed","8","No","No, but I know what ChatGPT is","Yes","Yes","No","No, slightly worse","Classes at Brown are more challenging","Yes"
"2023/03/02 1:47:20 PM AST","2023","Female","White","Humanities/Arts;Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","7","No","Yes","No","Yes","No","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/02 1:48:12 PM AST","2025","Male","White","Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","8","No","No, but I know what ChatGPT is","Yes","Yes","Yes","No, slightly worse","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/02 1:48:53 PM AST","2026","Male","White","Social Sciences (including economics, CLPS)","Public","I have become more conservative","7","Unsure","No, but I know what ChatGPT is","Unsure","Yes","No","Prefer not to answer","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/02 1:50:10 PM AST","2023","Female","Hispanic;White","Humanities/Arts","Public","I have become more liberal","6","Prefer not to answer","No, but I know what ChatGPT is","Yes","Yes","Yes","Yes, significantly better","Classes at my high school were more challenging","Yes"
"2023/03/02 1:50:16 PM AST","2026","Male","White","Humanities/Arts","Public","I have become more conservative","7","No","Yes","Yes","Yes","No","Yes, significantly better","Classes at Brown are more challenging","No"
"2023/03/02 1:51:25 PM AST","2025","Female","Asian","Life Sciences","Private","I have become more liberal","7","Unsure","No, but I know what ChatGPT is","Unsure","Yes","No","No, slightly worse","Classes at Brown are more challenging","Yes"
"2023/03/02 1:51:30 PM AST","2026","Male","Asian;White","Prefer not to answer","Public","My political ideology has not changed","8","Yes","No, but I know what ChatGPT is","No","Yes","Yes","Yes, significantly better","Classes at Brown are more challenging","No"
"2023/03/02 1:51:35 PM AST","2023","Male","Asian","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","7","Unsure","No, but I know what ChatGPT is","Unsure","Yes","Yes","No, slightly worse","Classes at my high school were more challenging","Yes"
"2023/03/02 1:51:56 PM AST","2024.5","Non-binary","Asian;Native Hawaiian or Pacific Islander;White","Humanities/Arts;Physical Sciences (including math, computer science)","Public","I have become more liberal","8","No","No, but I know what ChatGPT is","Yes","Yes","No","No, significantly worse","Classes at Brown are more challenging","No"
"2023/03/02 1:52:31 PM AST","2024","Male","Hispanic;White","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","8","Unsure","Yes","Yes","Yes","No","Yes, slightly better","Classes at Brown are more challenging","Yes"
